TIME;GEO;CITIZEN;AGE;SEX;UNIT;Value;Flag and Footnotes
2007;Italy;Syria;Total;Females;Number;1,255;
2007;Cyprus;Foreign country;Total;Total;Number;118.1;
2007;Cyprus;Foreign country;Total;Males;Number;;
2007;Cyprus;Foreign country;Total;Females;Number;;
2007;Cyprus;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Cyprus;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Cyprus;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Cyprus;Syria;Total;Total;Number;;
2007;Cyprus;Syria;Total;Males;Number;;
2007;Cyprus;Syria;Total;Females;Number;;
2007;Latvia;Foreign country;Total;Total;Number;432,951;
2007;Latvia;Foreign country;Total;Males;Number;205,249;
2007;Latvia;Foreign country;Total;Females;Number;227,702;
2007;Latvia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Latvia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Latvia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Latvia;Syria;Total;Total;Number;26;
2007;Latvia;Syria;Total;Males;Number;26;
2007;Latvia;Syria;Total;Females;Number;0;
2007;Lithuania;Foreign country;Total;Total;Number;32.24;
2007;Lithuania;Foreign country;Total;Males;Number;19,204;
2007;Lithuania;Foreign country;Total;Females;Number;13,036;
2007;Lithuania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Lithuania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Lithuania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Lithuania;Syria;Total;Total;Number;;
2007;Lithuania;Syria;Total;Males;Number;;
2007;Lithuania;Syria;Total;Females;Number;;
2007;Luxembourg;Foreign country;Total;Total;Number;198,213;
2007;Luxembourg;Foreign country;Total;Males;Number;99,664;
2007;Luxembourg;Foreign country;Total;Females;Number;98,549;
2007;Luxembourg;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Luxembourg;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Luxembourg;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Luxembourg;Syria;Total;Total;Number;;
2007;Luxembourg;Syria;Total;Males;Number;;
2007;Luxembourg;Syria;Total;Females;Number;;
2007;Hungary;Foreign country;Total;Total;Number;167,873;
2007;Hungary;Foreign country;Total;Males;Number;85,225;
2007;Hungary;Foreign country;Total;Females;Number;82,648;
2007;Hungary;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Hungary;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Hungary;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Hungary;Syria;Total;Total;Number;765;
2007;Hungary;Syria;Total;Males;Number;581;
2007;Hungary;Syria;Total;Females;Number;184;
2007;Malta;Foreign country;Total;Total;Number;13,877;
2007;Malta;Foreign country;Total;Males;Number;7,147;
2007;Malta;Foreign country;Total;Females;Number;6.73;
2007;Malta;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Malta;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Malta;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Malta;Syria;Total;Total;Number;;
2007;Malta;Syria;Total;Males;Number;;
2007;Malta;Syria;Total;Females;Number;;
2007;Netherlands;Foreign country;Total;Total;Number;681,932;
2007;Netherlands;Foreign country;Total;Males;Number;336,078;
2007;Netherlands;Foreign country;Total;Females;Number;345,854;
2007;Netherlands;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Netherlands;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Netherlands;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Netherlands;Syria;Total;Total;Number;642;
2007;Netherlands;Syria;Total;Males;Number;262;
2007;Netherlands;Syria;Total;Females;Number;380;
2007;Austria;Foreign country;Total;Total;Number;804,779;
2007;Austria;Foreign country;Total;Males;Number;413.86;
2007;Austria;Foreign country;Total;Females;Number;390,919;
2007;Austria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Austria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Austria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Austria;Syria;Total;Total;Number;940;
2007;Austria;Syria;Total;Males;Number;554;
2007;Austria;Syria;Total;Females;Number;386;
2007;Poland;Foreign country;Total;Total;Number;54,883;
2007;Poland;Foreign country;Total;Males;Number;25,691;
2007;Poland;Foreign country;Total;Females;Number;29,192;
2007;Poland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Poland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Poland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Poland;Syria;Total;Total;Number;245;
2007;Poland;Syria;Total;Males;Number;222;
2007;Poland;Syria;Total;Females;Number;23;
2007;Portugal;Foreign country;Total;Total;Number;434,887;
2007;Portugal;Foreign country;Total;Males;Number;;
2007;Portugal;Foreign country;Total;Females;Number;;
2007;Portugal;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Portugal;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Portugal;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Portugal;Syria;Total;Total;Number;90;
2007;Portugal;Syria;Total;Males;Number;;
2007;Portugal;Syria;Total;Females;Number;;
2007;Romania;Foreign country;Total;Total;Number;26,069;
2007;Romania;Foreign country;Total;Males;Number;16,824;
2007;Romania;Foreign country;Total;Females;Number;9,245;
2007;Romania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Romania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Romania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Romania;Syria;Total;Total;Number;1,231;
2007;Romania;Syria;Total;Males;Number;971;
2007;Romania;Syria;Total;Females;Number;260;
2007;Slovenia;Foreign country;Total;Total;Number;53,555;
2007;Slovenia;Foreign country;Total;Males;Number;38,292;
2007;Slovenia;Foreign country;Total;Females;Number;15,263;
2007;Slovenia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Slovenia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Slovenia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Slovenia;Syria;Total;Total;Number;5;
2007;Slovenia;Syria;Total;Males;Number;3;
2007;Slovenia;Syria;Total;Females;Number;2;
2007;Slovakia;Foreign country;Total;Total;Number;32.13;
2007;Slovakia;Foreign country;Total;Males;Number;19,285;
2007;Slovakia;Foreign country;Total;Females;Number;12,845;
2007;Slovakia;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Slovakia;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Slovakia;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Slovakia;Syria;Total;Total;Number;48;
2007;Slovakia;Syria;Total;Males;Number;39;
2007;Slovakia;Syria;Total;Females;Number;9;
2007;Finland;Foreign country;Total;Total;Number;121,739;
2007;Finland;Foreign country;Total;Males;Number;62,207;
2007;Finland;Foreign country;Total;Females;Number;59,532;
2007;Finland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Finland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Finland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Finland;Syria;Total;Total;Number;140;
2007;Finland;Syria;Total;Males;Number;82;
2007;Finland;Syria;Total;Females;Number;58;
2007;Sweden;Foreign country;Total;Total;Number;491,996;
2007;Sweden;Foreign country;Total;Males;Number;248,025;
2007;Sweden;Foreign country;Total;Females;Number;243,971;
2007;Sweden;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Sweden;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Sweden;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Sweden;Syria;Total;Total;Number;3.24;
2007;Sweden;Syria;Total;Males;Number;1,695;
2007;Sweden;Syria;Total;Females;Number;1,545;
2007;United Kingdom;Foreign country;Total;Total;Number;3,659,900;e
2007;United Kingdom;Foreign country;Total;Males;Number;;
2007;United Kingdom;Foreign country;Total;Females;Number;;
2007;United Kingdom;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;United Kingdom;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;United Kingdom;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;United Kingdom;Syria;Total;Total;Number;;
2007;United Kingdom;Syria;Total;Males;Number;;
2007;United Kingdom;Syria;Total;Females;Number;;
2007;Iceland;Foreign country;Total;Total;Number;;
2007;Iceland;Foreign country;Total;Males;Number;;
2007;Iceland;Foreign country;Total;Females;Number;;
2007;Iceland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Iceland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Iceland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Iceland;Syria;Total;Total;Number;;
2007;Iceland;Syria;Total;Males;Number;;
2007;Iceland;Syria;Total;Females;Number;;
2007;Liechtenstein;Foreign country;Total;Total;Number;;
2007;Liechtenstein;Foreign country;Total;Males;Number;;
2007;Liechtenstein;Foreign country;Total;Females;Number;;
2007;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Liechtenstein;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Liechtenstein;Syria;Total;Total;Number;;
2007;Liechtenstein;Syria;Total;Males;Number;;
2007;Liechtenstein;Syria;Total;Females;Number;;
2007;Norway;Foreign country;Total;Total;Number;238,305;
2007;Norway;Foreign country;Total;Males;Number;119,627;
2007;Norway;Foreign country;Total;Females;Number;118,678;
2007;Norway;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Norway;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Norway;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Norway;Syria;Total;Total;Number;386;
2007;Norway;Syria;Total;Males;Number;190;
2007;Norway;Syria;Total;Females;Number;196;
2007;Switzerland;Foreign country;Total;Total;Number;1,554,527;
2007;Switzerland;Foreign country;Total;Males;Number;820.61;
2007;Switzerland;Foreign country;Total;Females;Number;733,917;
2007;Switzerland;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Switzerland;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Switzerland;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Switzerland;Syria;Total;Total;Number;809;
2007;Switzerland;Syria;Total;Males;Number;450;
2007;Switzerland;Syria;Total;Females;Number;359;
2007;Montenegro;Foreign country;Total;Total;Number;;
2007;Montenegro;Foreign country;Total;Males;Number;;
2007;Montenegro;Foreign country;Total;Females;Number;;
2007;Montenegro;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Montenegro;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Montenegro;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Montenegro;Syria;Total;Total;Number;;
2007;Montenegro;Syria;Total;Males;Number;;
2007;Montenegro;Syria;Total;Females;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Total;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Males;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Foreign country;Total;Females;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Syria;Total;Total;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Syria;Total;Males;Number;;
2007;Former Yugoslav Republic of Macedonia. the;Syria;Total;Females;Number;;
2007;Albania;Foreign country;Total;Total;Number;;
2007;Albania;Foreign country;Total;Males;Number;;
2007;Albania;Foreign country;Total;Females;Number;;
2007;Albania;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Albania;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Albania;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Albania;Syria;Total;Total;Number;;
2007;Albania;Syria;Total;Males;Number;;
2007;Albania;Syria;Total;Females;Number;;
2007;Turkey;Foreign country;Total;Total;Number;;
2007;Turkey;Foreign country;Total;Males;Number;;
2007;Turkey;Foreign country;Total;Females;Number;;
2007;Turkey;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Turkey;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Turkey;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Turkey;Syria;Total;Total;Number;;
2007;Turkey;Syria;Total;Males;Number;;
2007;Turkey;Syria;Total;Females;Number;;
2007;Andorra;Foreign country;Total;Total;Number;51,687;
2007;Andorra;Foreign country;Total;Males;Number;27,305;
2007;Andorra;Foreign country;Total;Females;Number;24,382;
2007;Andorra;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Andorra;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Andorra;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Andorra;Syria;Total;Total;Number;2;
2007;Andorra;Syria;Total;Males;Number;;
2007;Andorra;Syria;Total;Females;Number;;
2007;Moldova;Foreign country;Total;Total;Number;;
2007;Moldova;Foreign country;Total;Males;Number;;
2007;Moldova;Foreign country;Total;Females;Number;;
2007;Moldova;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Moldova;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Moldova;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Moldova;Syria;Total;Total;Number;;
2007;Moldova;Syria;Total;Males;Number;;
2007;Moldova;Syria;Total;Females;Number;;
2007;Ukraine;Foreign country;Total;Total;Number;;
2007;Ukraine;Foreign country;Total;Males;Number;;
2007;Ukraine;Foreign country;Total;Females;Number;;
2007;Ukraine;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2007;Ukraine;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2007;Ukraine;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2007;Ukraine;Syria;Total;Total;Number;;
2007;Ukraine;Syria;Total;Males;Number;;
2007;Ukraine;Syria;Total;Females;Number;;
2008;Belgium;Foreign country;Total;Total;Number;971,448;
2008;Belgium;Foreign country;Total;Males;Number;494,897;
2008;Belgium;Foreign country;Total;Females;Number;476,551;
2008;Belgium;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2008;Belgium;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2008;Belgium;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2008;Belgium;Syria;Total;Total;Number;1,609;
2008;Belgium;Syria;Total;Males;Number;935;
2008;Belgium;Syria;Total;Females;Number;674;
2008;Bulgaria;Foreign country;Total;Total;Number;36,265;
2008;Bulgaria;Foreign country;Total;Males;Number;16,283;
2008;Bulgaria;Foreign country;Total;Females;Number;19,982;
2008;Bulgaria;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2008;Bulgaria;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2008;Bulgaria;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2008;Bulgaria;Syria;Total;Total;Number;699;
2008;Bulgaria;Syria;Total;Males;Number;548;
2008;Bulgaria;Syria;Total;Females;Number;151;
2008;Czech Republic;Foreign country;Total;Total;Number;347,649;
2008;Czech Republic;Foreign country;Total;Males;Number;209,094;
2008;Czech Republic;Foreign country;Total;Females;Number;138,555;
2008;Czech Republic;Non-EU-28 countries nor reporting country;Total;Total;Number;;
2008;Czech Republic;Non-EU-28 countries nor reporting country;Total;Males;Number;;
2008;Czech Republic;Non-EU-28 countries nor reporting country;Total;Females;Number;;
2008;Czech Republic;Syria;Total;Total;Number;415;
2008;Czech Republic;Syria;Total;Males;Number;313;
2008;Czech Republic;Syria;Total;Females;Number;102;
2008;Denmark;Foreign country;Total;Total;Number;298.45;
